Date,RegionID,RegionName,State,Metro,County,SizeRank,Price
2017-05-31,14915,Crescent,IA,Omaha,Pottawattamie,9606,190800
2017-05-31,5566,Lavinia,TN,,Carroll,9607,69000
2017-05-31,52163,Gap,PA,Lancaster,Lancaster,9608,250300
2017-05-31,14781,Alvarado,TX,Dallas-Fort Worth,Johnson,9609,108500
2017-05-31,32012,Herculaneum,MO,St. Louis,Jefferson,9610,142800
2017-05-31,55209,Williamsburg,IN,Richmond,Wayne,9611,91500
2017-05-31,42032,Clinton,OH,Akron,Summit,9612,130400
2017-05-31,54312,Santa Claus,IN,,Spencer,9613,147900
2017-05-31,196848,Noyack,NY,New York,Suffolk,9614,995700
2017-05-31,397482,Bass River Township,NJ,Philadelphia,Burlington,9615,208000
2017-05-31,24145,Coden,AL,Mobile,Mobile,9616,85000
2017-05-31,54613,Summertown,TN,Lawrenceburg,Lawrence,9617,96500
2017-05-31,235144,Los Alvarez,TX,Rio Grande City,Starr,9618,103100
2017-05-31,4979,Greenfield,NH,Manchester,Hillsborough,9619,223000
2017-05-31,39731,Meansville,GA,Atlanta,Pike,9620,127200
2017-05-31,27479,Trumansburg,NY,Ithaca,Tompkins,9621,219300
2017-05-31,54367,Seward,AK,,Kenai Peninsula,9622,219600
2017-05-31,26253,Oakland,IL,Charleston,Coles,9623,79500
2017-05-31,121657,Woodmont,CT,New Haven,New Haven,9624,330000
2017-05-31,146953,Coldstream,KY,Louisville/Jefferson County,Jefferson,9625,168900
2017-05-31,13936,South Zanesville,OH,Zanesville,Muskingum,9626,74700
2017-05-31,27731,Waconia,MN,Minneapolis-St Paul,Carver,9627,255100
2017-05-31,15273,Ely,IA,Cedar Rapids,Linn,9628,218700
2017-05-31,39778,Midland,NC,Charlotte,Cabarrus,9629,178200
2017-05-31,51192,Burlington,MI,Battle Creek,Calhoun,9630,124300
2017-05-31,30159,Aledo,TX,Dallas-Fort Worth,Parker,9631,211300
2017-05-31,4541,Eldorado,WI,Fond du Lac,Fond du Lac,9632,175900
2017-05-31,255379,Chesapeake,WV,Charleston,Kanawha,9633,69900
2017-05-31,46253,Lincoln,NH,Claremont,Grafton,9634,184200
2017-05-31,398800,Town of Hatfield,MA,Springfield,Hampshire,9635,299400
2017-05-31,37352,Belle,WV,Charleston,Kanawha,9636,74500
2017-05-31,25541,Leetsdale,PA,Pittsburgh,Allegheny,9637,85800
2017-05-31,42898,Port Dickinson,NY,Binghamton,Broome,9638,90800
2017-05-31,8724,Johnson,AR,Fayetteville,Washington,9639,169800
2017-05-31,36141,Pomona Park,FL,Palatka,Putnam,9640,120000
2017-05-31,53524,New Castle,VA,Roanoke,Craig,9641,100000
2017-05-31,14580,West Union,SC,Seneca,Oconee,9642,157700
2017-05-31,28021,Woodruff,SC,Spartanburg,Spartanburg,9643,71600
2017-05-31,12487,Lyons,OR,Albany,Linn,9644,241800
2017-05-31,38478,Fairmount,IL,Danville,Vermilion,9645,88400
2017-05-31,26002,Mounds,OK,Tulsa,Creek,9646,108800
2017-05-31,54496,Southside,TN,Clarksville,Montgomery,9647,121500
2017-05-31,38408,Enville,TN,Jackson,Chester,9648,82800
2017-05-31,52523,Hill,NH,Concord,Merrimack,9649,181300
2017-05-31,17675,Cygnet,OH,Toledo,Wood,9650,95900
2017-05-31,4508,Eaton Rapids,MI,Lansing,Eaton,9651,137700
2017-05-31,11419,Felicity,OH,Cincinnati,Clermont,9652,120200
2017-05-31,7242,Star City,IN,,Pulaski,9653,91400
2017-05-31,16981,Belvidere,TN,Tullahoma,Franklin,9654,127000
2017-05-31,126512,Villano Beach,FL,Jacksonville,Saint Johns,9655,365700
2017-05-31,55073,Wedowee,AL,,Randolph,9656,165300
2017-05-31,29191,Lizton,IN,Indianapolis,Hendricks,9657,164600
2017-05-31,21381,Woodstock,NH,Claremont,Grafton,9658,169200
2017-05-31,397088,Elsinboro Township,NJ,Philadelphia,Salem,9659,137900
2017-05-31,30099,Algood,TN,Cookeville,Putnam,9660,118100
2017-05-31,41567,Washington,CT,Torrington,Litchfield,9661,591700
2017-05-31,42905,Lookout Mountain,TN,Chattanooga,Hamilton,9662,471400
2017-05-31,105205,Lipscomb,AL,Birmingham,Jefferson,9663,47700
2017-05-31,43167,Walnut,IA,Omaha,Pottawattamie,9664,114200
2017-05-31,32798,Medford,MN,Owatonna,Steele,9665,166900
2017-05-31,195854,Lakeland,NY,Syracuse,Onondaga,9666,126400
2017-05-31,6387,Palmyra,IL,St. Louis,Macoupin,9667,68500
2017-05-31,17491,Cloverdale,OR,,Tillamook,9668,352600
2017-05-31,25188,Horseshoe Bay,TX,,Llano,9669,371000
2017-05-31,28200,Dalton,NH,Berlin,Coos,9670,196000
2017-05-31,33666,Rienzi,MS,Corinth,Alcorn,9671,94900
2017-05-31,30483,Blairs,VA,Danville,Pittsylvania,9672,119700
2017-05-31,54261,Sadler,TX,Sherman,Grayson,9673,175600
2017-05-31,44052,Batesburg-Leesville,SC,Columbia,Lexington,9674,94200
2017-05-31,19994,Plymouth,CT,Torrington,Litchfield,9675,175200
2017-05-31,35157,Crozier,VA,Richmond,Goochland,9676,320000
2017-05-31,40553,Reynolds,IN,,White,9677,85000
2017-05-31,20281,Rutherford College,NC,Hickory,Burke,9678,115500
2017-05-31,45227,Fairway,KS,Kansas City,Johnson,9679,357200
2017-05-31,54750,Troy,TN,Union City,Obion,9680,70000
2017-05-31,31783,Gold Bar,WA,Seattle,Snohomish,9681,248900
2017-05-31,43602,Dillsboro,IN,Cincinnati,Dearborn,9682,97500
2017-05-31,398022,Brothertown,WI,Appleton,Calumet,9683,158100
2017-05-31,18111,Fithian,IL,Danville,Vermilion,9684,84000
2017-05-31,48842,Claycomo,MO,Kansas City,Clay,9685,108100
2017-05-31,52188,Gay,GA,Atlanta,Meriwether,9686,90000
2017-05-31,11886,Hickman,NE,Lincoln,Lancaster,9687,176100
2017-05-31,52573,Hopedale,IL,Peoria,Tazewell,9688,130300
2017-05-31,44904,Deming,WA,Bellingham,Whatcom,9689,246300
2017-05-31,254114,Potter Lake,WI,Whitewater,Walworth,9690,239300
2017-05-31,36739,Catawba,SC,Charlotte,York,9691,164900
2017-05-31,4930,Goldvein,VA,Washington,Fauquier,9692,337200
2017-05-31,16399,Lyndhurst,VA,Staunton,Augusta,9693,197900
2017-05-31,8717,Hamilton,MS,,Monroe,9694,108500
2017-05-31,7734,Wadsworth,IL,Chicago,Lake,9695,283300
2017-05-31,397938,Wolf River,WI,Oshkosh,Winnebago,9696,170300
2017-05-31,56012,Hana,HI,Kahului,Maui,9697,615700
2017-05-31,17525,Collins,OH,Norwalk,Huron,9698,131500
2017-05-31,215350,Sand Hill,PA,Lebanon,Lebanon,9699,151800
2017-05-31,6689,Rawson,OH,Findlay,Hancock,9700,125400
2017-05-31,21505,Center Harbor,NH,Laconia,Belknap,9701,309200
2017-05-31,46018,Kenwood,CA,Santa Rosa,Sonoma,9702,916700
2017-05-31,26093,New Ellenton,SC,Augusta,Aiken,9703,75900
2017-05-31,50350,Camino,CA,Sacramento,El Dorado,9704,334600
2017-05-31,30475,Black Canyon City,AZ,Prescott,Yavapai,9705,186200
2017-05-31,24073,Chrisney,IN,,Spencer,9706,91700
2017-05-31,24580,Ellport,PA,New Castle,Lawrence,9707,91000
2017-05-31,28114,Cordova,IL,Davenport,Rock Island,9708,151500
2017-05-31,11593,Germanton,NC,Winston-Salem,Forsyth,9709,135400
2017-05-31,23019,Morning View,KY,Cincinnati,Kenton,9710,139700
2017-05-31,23342,West Carthage,NY,Watertown,Jefferson,9711,128400
2017-05-31,10378,Berrien Springs,MI,Niles,Berrien,9712,111200
2017-05-31,39985,New Preston,CT,Torrington,Litchfield,9713,358400
2017-05-31,7774,Water Mill,NY,New York,Suffolk,9714,4085200
2017-05-31,396093,Greater Galesburg,MI,Kalamazoo,Kalamazoo,9715,140200
2017-05-31,53197,Maugansville,MD,Hagerstown,Washington,9716,175100
2017-05-31,194047,Country Knolls,NY,Albany,Saratoga,9717,274800
2017-05-31,235208,Lowry Crossing,TX,Dallas-Fort Worth,Collin,9718,252000
2017-05-31,44864,Darmstadt,IN,Evansville,Vanderburgh,9719,173100
2017-05-31,9876,Eastpoint,FL,,Franklin,9720,431000
2017-05-31,53457,Mountville,PA,Lancaster,Lancaster,9721,182100
2017-05-31,23976,Cascade,MD,Hagerstown,Washington,9722,144800
2017-05-31,25060,Haskell,AR,Little Rock,Saline,9723,121600
2017-05-31,211770,Houserville,PA,State College,Centre,9724,200200
2017-05-31,44008,Bainbridge,IN,Indianapolis,Putnam,9725,108400
2017-05-31,31926,Hampshire,TN,Nashville,Maury,9726,148100
2017-05-31,37056,Addis,LA,Baton Rouge,West Baton Rouge,9727,192300
2017-05-31,40565,Ridgeville,IN,,Randolph,9728,63500
2017-05-31,22483,Little Hocking,OH,Marietta,Washington,9729,118900
2017-05-31,399036,Monroe Township,PA,Sayre,Bradford,9730,135700
2017-05-31,24958,Greentown,OH,Canton,Stark,9731,207200
2017-05-31,29739,Ocean Gate,NJ,New York,Ocean,9732,196600
2017-05-31,152142,Jean Lafitte,LA,New Orleans,Jefferson,9733,125300
2017-05-31,395681,Poygan,WI,Oshkosh,Winnebago,9734,181600
2017-05-31,27065,Shelby,AL,Birmingham,Shelby,9735,167500
2017-05-31,7309,Summer Shade,KY,Glasgow,Metcalfe,9736,88700
2017-05-31,226803,Georgetown,TN,Cleveland,Bradley,9737,161100
2017-05-31,11670,Grand Meadow,MN,Austin,Mower,9738,116300
2017-05-31,23769,Bonner,MT,Missoula,Missoula,9739,269800
2017-05-31,35442,Eland,WI,Wausau,Marathon,9740,144600
2017-05-31,26880,Russellton,PA,Pittsburgh,Allegheny,9741,139900
2017-05-31,48326,Ward,CO,Boulder,Boulder,9742,363600
2017-05-31,25866,Merrionette Park,IL,Chicago,Cook,9743,123400
2017-05-31,7948,Williamsport,TN,Nashville,Maury,9744,168500
2017-05-31,9155,Longport,NJ,Atlantic City,Atlantic,9745,715600
2017-05-31,34015,Slocomb,AL,Dothan,Geneva,9746,63900
2017-05-31,55195,Whitwell,TN,Chattanooga,Marion,9747,106000
2017-05-31,29638,Lexington,AL,Florence,Lauderdale,9748,116400
2017-05-31,199621,Boston Heights,OH,Akron,Summit,9749,326600
2017-05-31,42647,Paragon,IN,Indianapolis,Morgan,9750,105100
2017-05-31,53453,Mountain Rest,SC,Seneca,Oconee,9751,142100
2017-05-31,53955,Pontoon Beach,IL,St. Louis,Madison,9752,116600
2017-05-31,20824,Tonica,IL,Ottawa,La Salle,9753,115400
2017-05-31,21880,Genoa,NV,Gardnerville Ranchos,Douglas,9754,703700
2017-05-31,16031,Wyoming,DE,Dover,Kent,9755,152200
2017-05-31,40065,North Pekin,IL,Peoria,Tazewell,9756,82900
2017-05-31,50334,Tecumseh,KS,Topeka,Shawnee,9757,152600
2017-05-31,40559,Richmond,NH,Keene,Cheshire,9758,189300
2017-05-31,22232,Otterbein,IN,Lafayette-West Lafayette,Benton,9759,84000
2017-05-31,45513,Grandview,IL,Springfield,Sangamon,9760,58100
2017-05-31,20345,Sandisfield,MA,Pittsfield,Berkshire,9761,256900
2017-05-31,29342,Santa Fe,TN,Nashville,Maury,9762,155100
2017-05-31,396631,New Castle Northwest,PA,New Castle,Lawrence,9763,104600
2017-05-31,49788,Potterville,MI,Lansing,Eaton,9764,142700
2017-05-31,398301,Chadds Ford Township,PA,Philadelphia,Delaware,9765,456400
2017-05-31,27006,Seabrook,SC,Hilton Head Island,Beaufort,9766,196900
2017-05-31,50586,Waterford,VA,Washington,Loudoun,9767,672500
2017-05-31,102808,Argo,AL,Birmingham,Saint Clair,9768,186200
2017-05-31,48732,Ashton,MD,Washington,Montgomery,9769,549500
2017-05-31,33242,Olin,NC,Charlotte,Iredell,9770,134200
2017-05-31,23269,Greenville,CA,,Plumas,9771,205700
2017-05-31,44822,Cumming,IA,Des Moines,Warren,9772,318200
2017-05-31,13665,Saint Maries,ID,,Benewah,9773,140800
2017-05-31,45335,Francisco,IN,,Gibson,9774,92800
2017-05-31,30554,Bowling Green,VA,Richmond,Caroline,9775,186200
2017-05-31,41717,Williamstown,PA,Harrisburg,Dauphin,9776,75900
2017-05-31,20723,Surf City,NJ,New York,Ocean,9777,640900
2017-05-31,215908,Spring Ridge,PA,Reading,Berks,9778,214600
2017-05-31,4333,Deford,MI,,Tuscola,9779,90900
2017-05-31,397776,Oxford Township,PA,Gettysburg,Adams,9780,158300
2017-05-31,46719,New Hill,NC,Raleigh,Wake,9781,261800
2017-05-31,27785,Washington,LA,Opelousas,Saint Landry,9782,122700
2017-05-31,230684,Woodlawn,TN,Clarksville,Montgomery,9783,140500
2017-05-31,149667,Saint Regis Park,KY,Louisville/Jefferson County,Jefferson,9784,214800
2017-05-31,35059,Coulterville,CA,,Mariposa,9785,223800
2017-05-31,54520,Springerville,AZ,,Apache,9786,148500
2017-05-31,14492,Waterman,IL,Chicago,DeKalb,9787,154500
2017-05-31,37279,Barnstable,MA,Cape Cod,Barnstable,9788,353200
2017-05-31,11866,Henderson,MD,,Caroline,9789,190100
2017-05-31,43396,Anderson,AL,Florence,Lauderdale,9790,111800
2017-05-31,56726,Ship Bottom,NJ,New York,Ocean,9791,586800
2017-05-31,25988,Morris Chapel,TN,,Hardin,9792,69600
2017-05-31,19483,Mount Calvary,WI,Fond du Lac,Fond du Lac,9793,169300
2017-05-31,19472,Morris,AL,Birmingham,Jefferson,9794,155800
2017-05-31,396664,Calumet-Norvelt,PA,Pittsburgh,Westmoreland,9795,130300
2017-05-31,31558,Firestone,CO,Greeley,Weld,9796,279600
2017-05-31,205134,Forest Park,OK,Oklahoma City,Oklahoma,9797,210400
2017-05-31,18209,Fritch,TX,Borger,Hutchinson,9798,88500
2017-05-31,10993,Cresson,TX,Dallas-Fort Worth,Parker,9799,270700
2017-05-31,39881,Morton,WA,Centralia,Lewis,9800,158400
2017-05-31,52621,Illinois City,IL,Davenport,Rock Island,9801,154500
2017-05-31,12417,Loami,IL,Springfield,Sangamon,9802,113800
2017-05-31,37275,Barnardsville,NC,Asheville,Buncombe,9803,228000
2017-05-31,38818,Grubville,MO,St. Louis,Franklin,9804,57600
2017-05-31,20400,Sea Bright,NJ,New York,Monmouth,9805,420100
2017-05-31,49765,Port Republic,NJ,Atlantic City,Atlantic,9806,144300
2017-05-31,56998,Bentley,MI,Bay City,Bay,9807,76400
2017-05-31,15874,Mokelumne Hill,CA,,Calaveras,9808,232200
2017-05-31,53629,Northumberland,NH,Berlin,Coos,9809,117700
2017-05-31,40369,Pleasant Hill,OH,Dayton,Miami,9810,125900
2017-05-31,28374,Colmar Manor,MD,Washington,Prince Georges,9811,243900
2017-05-31,51127,Bremo Bluff,VA,Charlottesville,Fluvanna,9812,145200
2017-05-31,48868,Clifton Springs,NY,Rochester,Ontario,9813,130600
2017-05-31,4692,Farmersville,TX,Dallas-Fort Worth,Collin,9814,147900
2017-05-31,52858,Lake Lotawana,MO,Kansas City,Jackson,9815,247500
2017-05-31,235736,Morgans Point Resort,TX,Killeen,Bell,9816,133700
2017-05-31,55585,Beach Haven,NJ,New York,Ocean,9817,728800
2017-05-31,25755,Marietta,MS,Tupelo,Itawamba,9818,90700
2017-05-31,38157,Deal,NJ,New York,Monmouth,9819,1977000
2017-05-31,188709,Ortley Beach,NJ,New York,Ocean,9820,343300
2017-05-31,9754,Stockton,AL,Daphne,Baldwin,9821,130400
2017-05-31,34917,Worthington,MA,Springfield,Hampshire,9822,239100
2017-05-31,19509,Mountain Lake Park,MD,,Garrett,9823,124500
2017-05-31,17846,Eagar,AZ,,Apache,9824,139100
2017-05-31,244212,Henry,VA,Roanoke,Franklin,9825,122400
2017-05-31,48652,Carson,IA,Omaha,Pottawattamie,9826,131700
2017-05-31,11040,Danvers,IL,Bloomington,McLean,9827,131400
2017-05-31,10045,Afton,MN,Minneapolis-St Paul,Washington,9828,435900
2017-05-31,398989,Christiana,WI,Madison,Dane,9829,260400
2017-05-31,43633,Obetz,OH,Columbus,Franklin,9830,113300
2017-05-31,214107,Oklahoma,PA,Pittsburgh,Westmoreland,9831,97300
2017-05-31,396432,Midway,TN,Greeneville,Greene,9832,76300
2017-05-31,54918,Van Meter,IA,Des Moines,Dallas,9833,235100
2017-05-31,41321,Twin Lake,MI,Muskegon,Muskegon,9834,141200
2017-05-31,25038,Harlan,IN,Fort Wayne,Allen,9835,143500
2017-05-31,4236,Craig Beach,OH,Youngstown,Mahoning,9836,81500
2017-05-31,54099,Reliance,TN,Cleveland,Polk,9837,110200
2017-05-31,17385,Chandlersville,OH,Zanesville,Muskingum,9838,119600
2017-05-31,12804,Monte Rio,CA,Santa Rosa,Sonoma,9839,425400
2017-05-31,184052,Sea Breeze,NC,Wilmington,New Hanover,9840,241300
2017-05-31,10134,Andrews,IN,Huntington,Huntington,9841,83600
2017-05-31,39695,Mc Connells,SC,Charlotte,York,9842,152400
2017-05-31,8765,Harrisville,NH,Keene,Cheshire,9843,243000
2017-05-31,22103,Jefferson,NH,Berlin,Coos,9844,161700
2017-05-31,396525,Verdi-Mogul,NV,Reno,Washoe,9845,447400
2017-05-31,42044,Acworth,NH,Claremont,Sullivan,9846,151300
2017-05-31,11537,Freeland,MD,Baltimore,Baltimore,9847,349900
2017-05-31,55828,Houston,DE,Dover,Kent,9848,168300
2017-05-31,54526,Springtown,TX,Dallas-Fort Worth,Parker,9849,147200
2017-05-31,11937,Holden Beach,NC,Myrtle Beach,Brunswick,9850,421400
2017-05-31,48458,Westport,WA,Aberdeen,Grays Harbor,9851,144600
2017-05-31,55765,Georgetown,CA,Sacramento,El Dorado,9852,276900
2017-05-31,41843,Coon Valley,WI,La Crosse,La Crosse,9853,180900
2017-05-31,6236,North Salem,IN,Indianapolis,Hendricks,9854,127700
2017-05-31,9729,Carleton,MI,Monroe,Monroe,9855,147300
2017-05-31,26801,Rockdale,IL,Chicago,Will,9856,117200
2017-05-31,5803,Marbury,AL,Montgomery,Autauga,9857,117700
2017-05-31,398593,West Bethlehem Township,PA,Pittsburgh,Washington,9858,124600
2017-05-31,31062,Cosmopolis,WA,Aberdeen,Grays Harbor,9859,147400
2017-05-31,55928,Interlaken,NJ,New York,Monmouth,9860,640300
2017-05-31,30486,Blandinsville,IL,Macomb,McDonough,9861,69300
2017-05-31,27231,Springport,IN,New Castle,Henry,9862,119800
2017-05-31,54343,Scott,AR,Little Rock,Pulaski,9863,159600
2017-05-31,3460,Ashford,AL,Dothan,Houston,9864,124100
2017-05-31,13073,Oakland,MD,,Garrett,9865,133000
2017-05-31,10284,Bayou La Batre,AL,Mobile,Mobile,9866,57200
2017-05-31,47536,Salisbury,NH,Concord,Merrimack,9867,224000
2017-05-31,148626,Lynnview,KY,Louisville/Jefferson County,Jefferson,9868,98900
2017-05-31,27667,Varnell,GA,Dalton,Whitfield,9869,115500
2017-05-31,12089,Jacobus,PA,York,York,9870,168800
2017-05-31,56853,Southern View,IL,Springfield,Sangamon,9871,76500
2017-05-31,55116,West Middlesex,PA,Youngstown,Mercer,9872,79700
2017-05-31,398956,New Shoreham,RI,Providence,Washington,9873,1079400
2017-05-31,8633,Laurel Park,NC,Asheville,Henderson,9874,261500
2017-05-31,236460,Payne Springs,TX,Athens,Henderson,9875,173100
2017-05-31,40894,Shorewood Hills,WI,Madison,Dane,9876,642000
2017-05-31,23155,Mize,MS,,Smith,9877,96400
2017-05-31,36919,Petersham,MA,Worcester,Worcester,9878,277100
2017-05-31,396750,North Ballston Spa,NY,Albany,Saratoga,9879,192700
2017-05-31,234772,Lakeside,TX,Dallas-Fort Worth,Tarrant,9880,226600
2017-05-31,43547,Waldron,IN,Indianapolis,Shelby,9881,107300
2017-05-31,45516,Grandview,TX,Dallas-Fort Worth,Johnson,9882,197500
2017-05-31,48725,Dale,IN,,Spencer,9883,91300
2017-05-31,146391,Beechwood Village,KY,Louisville/Jefferson County,Jefferson,9884,244100
2017-05-31,55222,Wilson,WI,Minneapolis-St Paul,Saint Croix,9885,226200
2017-05-31,33592,Ransomville,NY,Buffalo,Niagara,9886,132700
2017-05-31,12178,Kennedyville,MD,,Kent,9887,244200
2017-05-31,23359,Crawford,TX,Waco,McLennan,9888,249900
2017-05-31,47063,Perdido,AL,Daphne,Baldwin,9889,110400
2017-05-31,43238,Rothsville,PA,Lancaster,Lancaster,9890,221600
2017-05-31,47741,Solomons,MD,Washington,Calvert,9891,266100
2017-05-31,152739,New Llano,LA,Fort Polk South,Vernon,9892,100600
2017-05-31,149058,Northfield,KY,Louisville/Jefferson County,Jefferson,9893,372500
2017-05-31,42497,Harkers Island,NC,Morehead City,Carteret,9894,242500
2017-05-31,23225,Orlinda,TN,Nashville,Robertson,9895,163800
2017-05-31,43988,Augusta,MO,St. Louis,Saint Charles,9896,268900
2017-05-31,396637,Wickerham Manor-Fisher,PA,Pittsburgh,Washington,9897,139200
2017-05-31,9820,Mountainhome,PA,East Stroudsburg,Monroe,9898,123600
2017-05-31,230995,Annetta,TX,Dallas-Fort Worth,Parker,9899,296600
2017-05-31,26347,Ovett,MS,Laurel,Jones,9900,119200
2017-05-31,33504,Port Wentworth,GA,Savannah,Chatham,9901,131400
2017-05-31,30927,Clayton,WA,Spokane,Stevens,9902,195900
2017-05-31,57092,Clay,AL,Birmingham,Jefferson,9903,144800
2017-05-31,16696,Akron,MI,,Tuscola,9904,67500
2017-05-31,214007,North York,PA,York,York,9905,79300
2017-05-31,20792,Thornhurst,PA,Scranton,Lackawanna,9906,113600
2017-05-31,6384,Palm Beach Shores,FL,Miami-Fort Lauderdale,Palm Beach,9907,450700
2017-05-31,24913,Gotha,FL,Orlando,Orange,9908,294600
2017-05-31,14168,Tower Lakes,IL,Chicago,Lake,9909,425900
2017-05-31,16581,Pleasant Hill,MO,Kansas City,Cass,9910,157500
2017-05-31,50067,Slaughter,LA,Baton Rouge,East Feliciana,9911,147400
2017-05-31,39987,New Ross,IN,Crawfordsville,Montgomery,9912,92400
2017-05-31,52358,Gulf Stream,FL,Miami-Fort Lauderdale,Palm Beach,9913,1719000
2017-05-31,46104,Lake George,CO,Denver,Park,9914,205100
2017-05-31,17124,Borrego Springs,CA,San Diego,San Diego,9915,248500
2017-05-31,14956,Avondale Estates,GA,Atlanta,Dekalb,9916,340700
2017-05-31,146406,Bellemeade,KY,Louisville/Jefferson County,Jefferson,9917,236700
2017-05-31,21738,Cambridge Springs,PA,Meadville,Crawford,9918,92800
2017-05-31,24239,Coulee City,WA,Moses Lake,Grant,9919,106400
2017-05-31,45839,Huger,SC,Charleston,Berkeley,9920,198800
2017-05-31,9267,Sugar City,ID,Rexburg,Madison,9921,166300
2017-05-31,51245,Cammack Village,AR,Little Rock,Pulaski,9922,189000
2017-05-31,42091,Bell Canyon,CA,Ventura,Ventura,9923,1643200
2017-05-31,11447,Flat Rock,IN,Indianapolis,Shelby,9924,108400
2017-05-31,23873,Buffalo,IL,Springfield,Sangamon,9925,114200
2017-05-31,149588,Rolling Hills,KY,Louisville/Jefferson County,Jefferson,9926,175600
2017-05-31,9182,Monroe,IN,Decatur,Adams,9927,111200
2017-05-31,3854,Broxton,GA,Douglas,Coffee,9928,113100
2017-05-31,202124,Meyers Lake,OH,Canton,Stark,9929,140200
2017-05-31,40746,Sandborn,IN,Vincennes,Knox,9930,73100
2017-05-31,23188,Chesterfield,IN,Indianapolis,Madison,9931,55400
2017-05-31,5390,Kellyville,OK,Tulsa,Creek,9932,96800
2017-05-31,5197,Holualoa,HI,Hilo,Hawaii,9933,665400
2017-05-31,34343,Trufant,MI,Grand Rapids,Montcalm,9934,119300
2017-05-31,39642,Marmet,WV,Charleston,Kanawha,9935,71300
2017-05-31,43832,Aguanga,CA,Riverside,Riverside,9936,361200
2017-05-31,37429,Biltmore Forest,NC,Asheville,Buncombe,9937,958400
2017-05-31,51002,Billingsley,AL,Montgomery,Autauga,9938,110300
2017-05-31,17072,Bloomsbury,NJ,New York,Hunterdon,9939,281100
2017-05-31,8216,Dawson,IL,Springfield,Sangamon,9940,156900
2017-05-31,31452,Eskdale,WV,Charleston,Kanawha,9941,72100
2017-05-31,27433,Tombstone,AZ,Sierra Vista,Cochise,9942,106800
2017-05-31,30997,Colwich,KS,Wichita,Sedgwick,9943,166800
2017-05-31,51650,Darlington,IN,Crawfordsville,Montgomery,9944,88800
2017-05-31,39841,Monteagle,TN,Chattanooga,Marion,9945,181100
2017-05-31,8987,Maypearl,TX,Dallas-Fort Worth,Ellis,9946,169300
2017-05-31,40230,Palmer,TX,Dallas-Fort Worth,Ellis,9947,120700
2017-05-31,51975,Fairfax,IA,Cedar Rapids,Linn,9948,201600
2017-05-31,15690,Rohrersville,MD,Hagerstown,Washington,9949,266800
2017-05-31,49067,Galveston,IN,Logansport,Cass,9950,97700
2017-05-31,396723,Shorewood-Tower Hills-Harbert,MI,Niles,Berrien,9951,208900
2017-05-31,4929,Goldsby,OK,Oklahoma City,McClain,9952,216500
2017-05-31,44575,Chilmark,MA,Vineyard Haven,Dukes,9953,1534600
2017-05-31,27904,Westphalia,MI,Lansing,Clinton,9954,173700
2017-05-31,124109,Cypress Lakes,FL,Miami-Fort Lauderdale,Palm Beach,9955,178100
2017-05-31,14001,Stevensville,MI,Niles,Berrien,9956,131000
2017-05-31,24957,Greensburg,LA,Baton Rouge,Saint Helena,9957,131600
2017-05-31,23676,Benton,TN,Cleveland,Polk,9958,113000
2017-05-31,55327,Carlton,GA,Athens,Oglethorpe,9959,112400
2017-05-31,21823,Kimberly,AL,Birmingham,Jefferson,9960,158700
2017-05-31,50993,Bethpage,TN,Nashville,Sumner,9961,133200
2017-05-31,33080,New Lothrop,MI,Owosso,Shiawassee,9962,114500
2017-05-31,35098,Dahinda,IL,Galesburg,Knox,9963,244800
2017-05-31,38359,Ellerslie,GA,Columbus,Harris,9964,225500
2017-05-31,36861,Columbia City,OR,Portland,Columbia,9965,280100
2017-05-31,34898,Woodland,MI,Grand Rapids,Barry,9966,118100
2017-05-31,22374,Newark,MD,Salisbury,Worcester,9967,172600
2017-05-31,14216,Twisp,WA,,Okanogan,9968,246300
2017-05-31,31444,Enoree,SC,Spartanburg,Spartanburg,9969,87300
2017-05-31,23527,Ashmore,IL,Charleston,Coles,9970,79900
2017-05-31,43186,Tilton,IL,Danville,Vermilion,9971,52000
2017-05-31,33941,Senoia,GA,Atlanta,Coweta,9972,193800
2017-05-31,47810,Springport,NY,Auburn,Cayuga,9973,164700
2017-05-31,19733,Oberlin,OH,Cleveland,Lorain,9974,132000
2017-05-31,11762,Guys,TN,,McNairy,9975,74000
2017-05-31,53668,Oakwood Hills,IL,Chicago,McHenry,9976,201400
2017-05-31,10954,Cornish,NH,Claremont,Sullivan,9977,214000
2017-05-31,149139,Orchard Grass Hills,KY,Louisville/Jefferson County,Oldham,9978,166500
2017-05-31,6016,Monroe,OR,Corvallis,Benton,9979,262400
2017-05-31,42600,Oscoda,MI,,Iosco,9980,70500
2017-05-31,56547,Stockton,MD,Salisbury,Worcester,9981,122900
2017-05-31,3591,Beech Bluff,TN,Jackson,Madison,9982,91600
2017-05-31,28537,Hollow Rock,TN,,Carroll,9983,53100
2017-05-31,20633,Star Prairie,WI,,Polk,9984,209500
2017-05-31,26703,Red Banks,MS,Memphis,Marshall,9985,105400
2017-05-31,15395,Finley,TN,Dyersburg,Dyer,9986,77800
2017-05-31,53248,Meadowlands,MN,Duluth,Saint Louis,9987,102100
2017-05-31,18597,Holden,MO,Warrensburg,Johnson,9988,86900
2017-05-31,5421,Kildeer,IL,Chicago,Lake,9989,579100
2017-05-31,5412,Kettle Falls,WA,Spokane,Stevens,9990,121500
2017-05-31,39121,Islamorada,FL,Key West,Monroe,9991,753100
2017-05-31,28529,Gentry,AR,Fayetteville,Benton,9992,118900
